retrieval_run_id,method,setting,example_id,rank,title,score
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a71166d5542994082a3e576,39,Second Battle of Agordat,32.067059092436544
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a71166d5542994082a3e576,40,Joseph L. Follett,31.968925304675182
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a71166d5542994082a3e576,41,USS Belleau Wood,31.941172212055221
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a71166d5542994082a3e576,42,Battle of the Blue,31.922691650192739
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a71166d5542994082a3e576,43,The Last English King,31.22878696529866
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a71166d5542994082a3e576,44,Battle of Peleliu,31.218669688417354
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a71166d5542994082a3e576,45,Clifton B. Cates,31.003698552592535
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a71166d5542994082a3e576,46,6th Connecticut Regiment,30.99890518111356
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a71166d5542994082a3e576,47,Battle of Tippecanoe,30.951157049943117
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a71166d5542994082a3e576,48,Samo,30.6665010321605
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a71166d5542994082a3e576,49,Battle of Port Republic,30.392981757901246
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a71166d5542994082a3e576,50,Battle of Great Bridge,30.283236377121121
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,1,"Lake Louisvilla, Louisville",40.191536713090159
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,2,"Casey County, Kentucky",32.681664534860801
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,3,Tara Conner,29.593443344253998
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,4,Battle of Blue Licks,26.532576535616794
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,5,"Brown County, Kansas",25.727259637781273
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,6,"Kentucky County, Virginia",24.919598201488217
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,7,Higgins Lake,24.367267934483721
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,8,"Woodsville, New Hampshire",24.189497055007184
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,9,John Logan (pioneer),24.028723852346459
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,10,Commanda Lake,23.905075005565433
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,11,"Oldham County, Kentucky",23.891791897754899
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,12,"Kirton, Suffolk",23.837554232465621
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,13,Kunming,23.453866794976957
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,14,Brown State Fishing Lake,23.422647721336514
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,15,Fishing Lake,23.305666712919106
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,16,Osage State Fishing Lake,23.182911816017317
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,17,"Keith County, Nebraska",23.149203570921365
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,18,"Lemoyne, Nebraska",23.144269191584272
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,19,Sweden,23.100639530644756
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,20,"Wytheville, Virginia",23.097104800699299
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,21,"Carroll County, New Hampshire",23.07454155196428
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,22,"Dover, New Hampshire",22.991778799798066
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,23,"Higgins Lake, Michigan",22.830318564910346
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,24,Neosho State Fishing Lake,22.752492425779877
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,25,"Sullivan County, New Hampshire",22.68101048117342
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,26,"Seminole County, Oklahoma",22.582556538611463
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,27,Jeff Hoover,22.550210997800626
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,28,"Hampden County, Massachusetts",22.533892965535394
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,29,"Ellenbrook, Western Australia",22.531460382328635
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,30,John Bowman (pioneer),22.507481586751997
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,31,Humberside,22.472227768406327
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,32,"Riverview, New Brunswick",22.271706222491712
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,33,"Marion, Arkansas",22.26772166132454
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,34,"San Luis Obispo, California",22.113549593717412
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,35,"Woodson, Arkansas",22.104379184151977
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,36,Office of Population Affairs,21.995350992651332
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,37,A Boy in a Man's World,21.960812420766644
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,38,"Ogallala, Nebraska",21.806486704567039
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,39,List of Kent County Cricket Club captains,21.718410985686464
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,40,Shawnee State Fishing Lake,21.612128828986073
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,41,"Canton, Michigan",21.549403222352574
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,42,Scott County Transit,21.541336916062676
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,43,Memphis metropolitan area,21.478877351889807
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,44,Gorse Hill,21.366955116853418
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,45,Crater Lake National Park,21.277258264260709
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,46,Lake District Mysteries,21.258140744449712
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,47,Breakneck Brook,21.247302338147758
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,48,Live at Winterland 1978 (Avengers album),21.196062592754323
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,49,"Amherst, Massachusetts",21.157509863307268
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7133565542994082a3e65c,50,"Mankato, Minnesota",21.024894867792231
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,1,"Old Trafford, Greater Manchester",45.569828063698758
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,2,Gorse Hill,35.825690413298808
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,3,Aquinas Old Collegians Football Club,35.722345909053892
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,4,Salford City F.C.,32.776567394958143
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,5,Manchester United F.C.,32.186842607746421
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,6,Trafford Bar tram stop,31.602723137319856
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,7,Sport &amp; Leisure Swifts F.C.,31.029214639250409
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,8,Portstewart F.C.,30.396800234507612
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,9,Maxine's Tap Room,30.286188856448916
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,10,Old Frisian,30.157580182165464
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,11,Donegal Celtic F.C.,29.975952467942026
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,12,ŠNK Radgona,29.470674648497841
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,13,Trojans Rugby Football Club,29.392695520021611
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,14,Manchester United F.C. in European football,29.204403788224976
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,15,Ragbi Klub Mornar Bar,29.149628882346697
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,16,Doncaster Rovers Belles L.F.C.,28.65329130499606
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,17,Queen's University Belfast A.F.C.,28.047250594523181
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,18,Old US 67 Rest Area,27.77557591318422
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,19,Brian Cook (football administrator),27.769322781231651
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,20,Mummulgum,27.585416336250539
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,21,Curzon Ashton F.C.,27.212391459893972
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,22,Spennymoor Town F.C.,27.139200566226119
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,23,Gainsborough Trinity F.C.,26.771462531002872
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,24,Boston United F.C.,26.604275657989085
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,25,Newington Youth F.C.,26.330249309922824
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,26,1978–79 Wigan Athletic F.C. season,26.11281961694414
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,27,Humber Warhawks,26.046938347190853
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,28,Daniel Talia,25.608592123469645
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,29,List of Wigan Borough F.C. players,25.569575179899672
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,30,Marco da Silva (French footballer),25.412776726830778
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,31,Wayne Parnell,25.296247254202928
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,32,1979–80 Wigan Athletic F.C. season,24.403379741757046
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,33,Kingdom of Northumbria,24.095527871851019
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,34,Lisburn Distillery F.C.,24.037712550661556
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,35,Dhoolpet,23.654127259789625
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,36,Beauty and the Beast (Disney song),23.599891457178483
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,37,1929–30 British Home Championship,23.572812552705521
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,38,Oregon Ducks football,23.503183441002712
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,39,EFL Cup,23.334613019044131
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,40,New Bolton Center,23.187186454257592
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,41,Alan Cransberg,23.178805297511005
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,42,Detroit Tigers,23.158941608379511
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,43,My Family (series 1),23.125077470862717
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,44,2016 COTIF Tournament,23.108750255195048
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,45,Emily Bowker,23.00111322125057
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,46,Ashanti Region,22.888725705557714
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,47,Guelph Royals (baseball),22.710815846874219
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,48,1968–69 in Belgian football,22.679982322607824
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,49,Jesse Hogan,22.592810910161013
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713a5a5542994082a3e6a9,50,George Paice (bowls),22.587206110363752
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,1,Alvaro Mexia,44.837484187550288
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,2,Diplomatic mission,29.782617659837502
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,3,Head of mission,26.914964127010506
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,4,"High Commission of Australia, London",26.731484380050389
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,5,"Embassy of the United States, Nairobi",25.965033831305888
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,6,United States Mission to the European Union,25.28514889056197
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,7,Diplomatic bag,21.687439718979128
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,8,"Embassy of China, London",21.596224297276805
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,9,List of diplomatic missions of Azerbaijan,21.086896095969209
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,10,Seminole Nation of Oklahoma,18.407438591260529
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,11,Seminole,17.769277143107061
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,12,Indigenous peoples of Florida,16.99605979840657
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,13,Robinson Ekspeditionen 2008,16.909068908938305
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,14,Roman conquest of Britain,15.7888614626166
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,15,Togodumnus,15.347580799242037
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,16,Ajugeae,14.86673069174774
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,17,Montezuma Castle National Monument,14.829962807994477
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,18,Shawnee Mission District Stadium,14.785083186529112
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,19,Catuvellauni,14.663579142194827
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,20,Jeep Cherokee,14.267848304702266
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,21,A Perfect Day (song),14.045582205185193
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,22,United States Assistant Secretary of State,13.336567814201551
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,23,British people,13.104377952621412
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,24,Fernando Tapias Stahelin,12.965199071036151
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,25,Kasi (Pashtun tribe),12.864002409905808
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,26,Be'er Sheva fringe-fingered lizard,12.562435373518056
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,27,Seminole music,12.446548353417541
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,28,Romano-British culture,12.433143513383774
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,29,Westervelt massacre,12.386856705270478
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,30,Charles Charamba,12.308779284450928
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,31,September 16 military parade,12.270996337873468
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,32,Pingpu peoples,12.169157023612176
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,33,Muriel (film),12.147270959953085
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,34,Old Saxon,12.088831229903644
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,35,Ordos City,12.026648982086583
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,36,List of U.S. state dogs,11.908013040232913
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,37,Digital Media Factory,11.823431171337543
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,38,Hirabayashi v. United States,11.809255883265953
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,39,2011 Inner Mongolia unrest,11.797581482974087
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,40,Leah Flanagan,11.786426113075386
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,41,John Ridge,11.760798661036302
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,42,Pergament Home Centers,11.713759173415667
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,43,Franco Corelli,11.695458321308093
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,44,USS Trippe (FF-1075),11.683969894624017
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,45,"Donald Trump presidential campaign, 2000",11.678812940721254
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,46,339th Flight Test Squadron,11.657074825890922
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,47,Corieltauvi,11.648059502482216
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,48,Draining and development of the Everglades,11.59643952224245
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,49,Ghulam Nabi Firaq,11.549399074186097
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a713ea95542994082a3e6e4,50,Amaruk Kayshapanta,11.470113150327826
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7166395542994082a3e814,1,University of Kansas,95.499560750419022
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7166395542994082a3e814,2,University of Missouri–Kansas City,76.534569575721989
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7166395542994082a3e814,3,University of the Incarnate Word,69.456999986280465
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7166395542994082a3e814,4,Kansas City jazz,67.276751985855213
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7166395542994082a3e814,5,"North Kansas City, Missouri",66.010532429338042
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7166395542994082a3e814,6,Downtown Kansas City,65.195933396882026
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7166395542994082a3e814,7,Kansas City Scout,64.855911544508174
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7166395542994082a3e814,8,CommunityAmerica Ballpark,63.16861895528713
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7166395542994082a3e814,9,Kansas City metropolitan area,62.619347698088831
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7166395542994082a3e814,10,History of the Kansas City metropolitan area,61.489639865577061
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7166395542994082a3e814,11,Kansas Song,61.310375087657349
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7166395542994082a3e814,12,Kauffman Stadium,58.235980313849879
bm25_pooled_n500_d50_20260726_r01,bm25,pooled,5a7166395542994082a3e814,13,Arrowhead Stadium,58.203985305948962
