example_id,rank,title,score
5a8c7595554299585d9e36b6,21,The Informant!,0.30783289670944214
5a8c7595554299585d9e36b6,22,June Thomson,0.3039230704307556
5a8c7595554299585d9e36b6,23,Sage Kirkpatrick,0.30126839876174927
5a8c7595554299585d9e36b6,24,David Dencik,0.30123746395111084
5a8c7595554299585d9e36b6,25,Meet Corliss Archer,0.30021196603775024
5a8c7595554299585d9e36b6,26,Broken Arrow (1950 film),0.29903939366340637
5a8c7595554299585d9e36b6,27,The Bite in the Apple,0.2990175187587738
5a8c7595554299585d9e36b6,28,Sela Ward,0.2962571382522583
5a8c7595554299585d9e36b6,29,Plush (film),0.29512208700180054
5a8c7595554299585d9e36b6,30,Out in Fifty,0.29285845160484314
5a8c7595554299585d9e36b6,31,Dayna Hart,0.29231297969818115
5a8c7595554299585d9e36b6,32,Roy Holder,0.2908812463283539
5a8c7595554299585d9e36b6,33,Campus Confessions,0.2899743914604187
5a8c7595554299585d9e36b6,34,Kyle Craig,0.2894510328769684
5a8c7595554299585d9e36b6,35,Bubble (film),0.28872808814048767
5a8c7595554299585d9e36b6,36,Ava DuVernay,0.2873200476169586
5a8c7595554299585d9e36b6,37,Emayatzy Corinealdi,0.28723329305648804
5a8c7595554299585d9e36b6,38,American Beauty (1999 film),0.28549084067344666
5a8c7595554299585d9e36b6,39,Chloe Dykstra,0.28447437286376953
5a8c7595554299585d9e36b6,40,Jawbreaker (film),0.28404852747917175
5a8c7595554299585d9e36b6,41,Robert Earl Jones,0.28279736638069153
5a8c7595554299585d9e36b6,42,Soha Ali Khan,0.2823934853076935
5a8c7595554299585d9e36b6,43,Leg of mutton nude,0.28189581632614136
5a8c7595554299585d9e36b6,44,Helen Modern,0.2804561257362366
5a8c7595554299585d9e36b6,45,La Femme Musketeer,0.28038981556892395
5a8c7595554299585d9e36b6,46,Snegithiye,0.27984675765037537
5a8c7595554299585d9e36b6,47,Paresh Mokashi,0.2782893478870392
5a8c7595554299585d9e36b6,48,Amy Corzine,0.2776288688182831
5a8c7595554299585d9e36b6,49,Earl and Edgar McGraw,0.27655550837516785
5a8c7595554299585d9e36b6,50,Azie Mira Dungey,0.27522245049476624
5a85ea095542994775f606a8,1,Victoria Hanley,0.46887099742889404
5a85ea095542994775f606a8,2,Animorphs,0.44345325231552124
5a85ea095542994775f606a8,3,The Hork-Bajir Chronicles,0.4400925040245056
5a85ea095542994775f606a8,4,The Divide trilogy,0.4226757287979126
5a85ea095542994775f606a8,5,Coral Gardens and Their Magic,0.40329593420028687
5a85ea095542994775f606a8,6,Night School: the Web Series,0.3991280198097229
5a85ea095542994775f606a8,7,Andre Norton Award,0.39424604177474976
5a85ea095542994775f606a8,8,AlphaPets,0.39250627160072327
5a85ea095542994775f606a8,9,The Spiderwick Chronicles (film),0.3861064612865448
5a85ea095542994775f606a8,10,Bridge to Terabithia (novel),0.3760201930999756
5a85ea095542994775f606a8,11,Vacuum Diagrams,0.3752083480358124
5a85ea095542994775f606a8,12,Summer of the Monkeys,0.37429556250572205
5a85ea095542994775f606a8,13,Tom Clancy's Net Force Explorers: Deathworld,0.36712729930877686
5a85ea095542994775f606a8,14,Tom Clancy's Net Force Explorers: High Wire,0.36712729930877686
5a85ea095542994775f606a8,15,Tom Clancy's Net Force Explorers: Duel Identity,0.36712729930877686
5a85ea095542994775f606a8,16,Tom Clancy's Net Force Explorers: Death Match,0.36712729930877686
5a85ea095542994775f606a8,17,Tom Clancy's Net Force Explorers: Gameprey,0.36712729930877686
5a85ea095542994775f606a8,18,Apprentice Adept,0.36629149317741394
5a85ea095542994775f606a8,19,"Aye, and Gomorrah, and other stories",0.36448681354522705
5a85ea095542994775f606a8,20,From Unknown Worlds,0.35398077964782715
5a85ea095542994775f606a8,21,The Birds on the Trees,0.3489072024822235
5a85ea095542994775f606a8,22,Shayne Workman,0.3474193215370178
5a85ea095542994775f606a8,23,Mai Al-Nakib,0.34602028131484985
5a85ea095542994775f606a8,24,The Young Ones (video game),0.34483855962753296
5a85ea095542994775f606a8,25,Young adult fiction,0.3434944152832031
5a85ea095542994775f606a8,26,One Night Stand (video game),0.34337297081947327
5a85ea095542994775f606a8,27,Ender's Game (series),0.3400226831436157
5a85ea095542994775f606a8,28,Mary Poppins Opens the Door,0.33909615874290466
5a85ea095542994775f606a8,29,Avatar: The Last Airbender (season 1),0.3381260931491852
5a85ea095542994775f606a8,30,Escape from Furnace,0.3363763391971588
5a85ea095542994775f606a8,31,Spirit of the Border,0.3359682559967041
5a85ea095542994775f606a8,32,Irish Fairy Tales,0.3336881399154663
5a85ea095542994775f606a8,33,List of Square Enix companion books,0.3309204876422882
5a85ea095542994775f606a8,34,Patterns of Sexual Behavior,0.32998064160346985
5a85ea095542994775f606a8,35,Monster Force,0.3298262655735016
5a85ea095542994775f606a8,36,Avatar: The Last Airbender (season 2),0.3282488286495209
5a85ea095542994775f606a8,37,Jane de Gay,0.3281705677509308
5a85ea095542994775f606a8,38,The Moth Diaries (film),0.32444605231285095
5a85ea095542994775f606a8,39,David Weissman,0.32364100217819214
5a85ea095542994775f606a8,40,Merlin Book 10: Shadows on the Stars,0.3209208548069
5a85ea095542994775f606a8,41,Left Behind: The Kids,0.3203490376472473
5a85ea095542994775f606a8,42,The Marvelous Land of Oz,0.3203023076057434
5a85ea095542994775f606a8,43,Sheila Cavanagh,0.3190799355506897
5a85ea095542994775f606a8,44,Sheep (novel),0.317385196685791
5a85ea095542994775f606a8,45,William R. Harwood,0.31730467081069946
5a85ea095542994775f606a8,46,Frostbite (Mead novel),0.31390881538391113
5a85ea095542994775f606a8,47,Manga Bible (series),0.3099232614040375
5a85ea095542994775f606a8,48,Rick Wilber,0.30985701084136963
5a85ea095542994775f606a8,49,List of Avatar: The Last Airbender episodes,0.3088665306568146
5a85ea095542994775f606a8,50,Tom Clancy's Net Force Explorers: Cold Case,0.3079637587070465
5adbf0a255429947ff17385a,1,Esma Sultan Mansion,0.6740220785140991
5adbf0a255429947ff17385a,2,Laleli Mosque,0.6424087285995483
5adbf0a255429947ff17385a,3,Sultan Ahmed Mosque,0.5110828280448914
5adbf0a255429947ff17385a,4,Esma Sultan (daughter of Abdülaziz),0.5057772994041443
5adbf0a255429947ff17385a,5,Esma Sultan,0.4997045695781708
5adbf0a255429947ff17385a,6,Esma Sultan (daughter of Abdul Hamid I),0.49540093541145325
5adbf0a255429947ff17385a,7,Esma Sultan (daughter of Ahmed III),0.4858057200908661
5adbf0a255429947ff17385a,8,Djamaâ el Kebir,0.47007548809051514
5adbf0a255429947ff17385a,9,Eski Imaret Mosque,0.4282189607620239
5adbf0a255429947ff17385a,10,Azam mosque of Qom,0.4240230321884155
5adbf0a255429947ff17385a,11,"New Palace, Kolhapur",0.40450921654701233
5adbf0a255429947ff17385a,12,Nusretiye Clock Tower,0.404476523399353
5adbf0a255429947ff17385a,13,One Marina Boulevard,0.4000374972820282
5adbf0a255429947ff17385a,14,Hysen Pasha Mosque,0.38873180747032166
5adbf0a255429947ff17385a,15,Clock Tower of Murshidabad,0.3798891305923462
5adbf0a255429947ff17385a,16,One Raffles Link,0.3734866678714752
5adbf0a255429947ff17385a,17,Haripur Barabari,0.3720702826976776
5adbf0a255429947ff17385a,18,Kasia Al Thani,0.3650762736797333
5adbf0a255429947ff17385a,19,Chevron House,0.3567589819431305
5adbf0a255429947ff17385a,20,Buckingham Palace,0.34445759654045105
5adbf0a255429947ff17385a,21,Kertha Gosa Pavilion,0.34166419506073
5adbf0a255429947ff17385a,22,Crowther Masonic Hall,0.3406015932559967
5adbf0a255429947ff17385a,23,Gevheri Kadın,0.34049248695373535
5adbf0a255429947ff17385a,24,One Raffles Place,0.337321937084198
5adbf0a255429947ff17385a,25,Al Utouriya,0.33220529556274414
5adbf0a255429947ff17385a,26,Bonsallo Avenue,0.3299945890903473
5adbf0a255429947ff17385a,27,Sabaa Al Bour,0.32783281803131104
5adbf0a255429947ff17385a,28,List of tallest buildings in São Paulo,0.3266964554786682
5adbf0a255429947ff17385a,29,Kumanovo Clock Tower,0.3253953158855438
5adbf0a255429947ff17385a,30,Asante Traditional Buildings,0.3216460347175598
5adbf0a255429947ff17385a,31,Lohagarh Fort,0.3212217092514038
5adbf0a255429947ff17385a,32,Chatta Bazaar,0.31586959958076477
5adbf0a255429947ff17385a,33,St James's Palace,0.3129359185695648
5adbf0a255429947ff17385a,34,DoubleTree by Hilton Hotel Los Angeles Downtown,0.31081730127334595
5adbf0a255429947ff17385a,35,ABQ Uptown,0.3092897832393646
5adbf0a255429947ff17385a,36,Raffles Place,0.30623483657836914
5adbf0a255429947ff17385a,37,Eldorado Air Force Station,0.3005788028240204
5adbf0a255429947ff17385a,38,Pavilion Mall,0.29685643315315247
5adbf0a255429947ff17385a,39,Galle Clock Tower,0.2948357164859772
5adbf0a255429947ff17385a,40,Dukenfield Hall,0.2922258675098419
5adbf0a255429947ff17385a,41,Republic Plaza (Singapore),0.29139232635498047
5adbf0a255429947ff17385a,42,Alamo Heights SA,0.28956979513168335
5adbf0a255429947ff17385a,43,Pune district,0.28934553265571594
5adbf0a255429947ff17385a,44,Random House Tower,0.2878172695636749
5adbf0a255429947ff17385a,45,888 7th Avenue,0.2878067195415497
5adbf0a255429947ff17385a,46,Gwangjang Market,0.28664231300354004
5adbf0a255429947ff17385a,47,Las Vegas Festival Grounds,0.2866305112838745
5adbf0a255429947ff17385a,48,Tell El Sakan,0.2860174775123596
5adbf0a255429947ff17385a,49,Jeonju Hanok Village,0.2841171324253082
5adbf0a255429947ff17385a,50,Tazweed Center,0.2830581068992615
5a8e3ea95542995a26add48d,1,Big Stone Gap (film),0.7497056126594543
5a8e3ea95542995a26add48d,2,Manhattan Romance,0.49239397048950195
5a8e3ea95542995a26add48d,3,Stone Stanley Entertainment,0.4571387767791748
5a8e3ea95542995a26add48d,4,All Ages: The Boston Hardcore Film,0.4536709189414978
5a8e3ea95542995a26add48d,5,The Stones (TV series),0.44043076038360596
5a8e3ea95542995a26add48d,6,The Big Brain,0.39144498109817505
5a8e3ea95542995a26add48d,7,Innerspace,0.36732763051986694
5a8e3ea95542995a26add48d,8,Ako Mitchell,0.3663128912448883
5a8e3ea95542995a26add48d,9,Nýtt líf,0.36158445477485657
5a8e3ea95542995a26add48d,10,Christopher Greenbury,0.3602544367313385
5a8e3ea95542995a26add48d,11,Brett C. Leonard,0.35531800985336304
5a8e3ea95542995a26add48d,12,I Love NY (2015 film),0.355191171169281
5a8e3ea95542995a26add48d,13,List of accolades received by La La Land,0.3532017767429352
5a8e3ea95542995a26add48d,14,The Great Gilly Hopkins (film),0.3530815541744232
5a8e3ea95542995a26add48d,15,Kenneth Posner,0.3473021984100342
5a8e3ea95542995a26add48d,16,Rolling Stone,0.34598246216773987
5a8e3ea95542995a26add48d,17,Pasek and Paul,0.34382063150405884
5a8e3ea95542995a26add48d,18,ATL (film),0.33899548649787903
5a8e3ea95542995a26add48d,19,Finishing School (1953 film),0.33010029792785645
5a8e3ea95542995a26add48d,20,John Waters,0.32953009009361267
5a8e3ea95542995a26add48d,21,Aurelio Valle,0.32709813117980957
5a8e3ea95542995a26add48d,22,Street Kings 2: Motor City,0.32597193121910095
5a8e3ea95542995a26add48d,23,Tromeo and Juliet,0.32569319009780884
5a8e3ea95542995a26add48d,24,Striking Distance,0.32541847229003906
5a8e3ea95542995a26add48d,25,Julián Hernández (filmmaker),0.32493311166763306
5a8e3ea95542995a26add48d,26,South of the Border (2009 film),0.3226824998855591
5a8e3ea95542995a26add48d,27,David and Sandy Reynolds-Wasco,0.3226308822631836
5a8e3ea95542995a26add48d,28,Chinatown Nights (1929 film),0.3219267725944519
5a8e3ea95542995a26add48d,29,Feirstein Graduate School of Cinema,0.3214563727378845
5a8e3ea95542995a26add48d,30,Brian C. Bialiy,0.32057300209999084
5a8e3ea95542995a26add48d,31,Harry Bowen (actor),0.3194359540939331
5a8e3ea95542995a26add48d,32,A World Apart (film),0.31725531816482544
5a8e3ea95542995a26add48d,33,Blinding Edge Pictures,0.3164415955543518
5a8e3ea95542995a26add48d,34,One Night in Istanbul,0.31610018014907837
5a8e3ea95542995a26add48d,35,Delicatessen (film),0.3156900703907013
5a8e3ea95542995a26add48d,36,Commedia all'italiana,0.3145790100097656
5a8e3ea95542995a26add48d,37,La Belle Américaine,0.31305667757987976
5a8e3ea95542995a26add48d,38,Ben Elton,0.31177470088005066
5a8e3ea95542995a26add48d,39,Hollywood Star Lanes,0.3107661306858063
5a8e3ea95542995a26add48d,40,Nagesh Bhonsle,0.30876874923706055
5a8e3ea95542995a26add48d,41,List of accolades received by 127 Hours,0.3082551062107086
5a8e3ea95542995a26add48d,42,Schizopolis,0.30794060230255127
5a8e3ea95542995a26add48d,43,Udanchhoo,0.30595648288726807
5a8e3ea95542995a26add48d,44,Richard Kind,0.305691123008728
5a8e3ea95542995a26add48d,45,James Gunn's PG Porn,0.3041892647743225
5a8e3ea95542995a26add48d,46,Tom Rothrock,0.30417048931121826
5a8e3ea95542995a26add48d,47,James Franco,0.3032649755477905
5a8e3ea95542995a26add48d,48,Nick Cordero,0.30286315083503723
5a8e3ea95542995a26add48d,49,Phillip Boykin,0.3026357889175415
5a8e3ea95542995a26add48d,50,Aram Avakian,0.3022093176841736
5abd94525542992ac4f382d2,1,2014 S/S,0.8864564299583435
5abd94525542992ac4f382d2,2,BTS discography,0.5993968844413757
5abd94525542992ac4f382d2,3,List of awards and nominations received by Shinee,0.5743865966796875
5abd94525542992ac4f382d2,4,Seventeen discography,0.5691258907318115
5abd94525542992ac4f382d2,5,History (band),0.507921040058136
5abd94525542992ac4f382d2,6,List of songs recorded by TVXQ,0.5038866400718689
5abd94525542992ac4f382d2,7,Cho Kyuhyun,0.4986411929130554
5abd94525542992ac4f382d2,8,B2K,0.4727335572242737
5abd94525542992ac4f382d2,9,Madtown,0.46938657760620117
5abd94525542992ac4f382d2,10,Rabid Neurosis,0.45113641023635864
5abd94525542992ac4f382d2,11,List of TVXQ concert tours,0.4463828206062317
5abd94525542992ac4f382d2,12,List of songs written by Ravi,0.4359498918056488
5abd94525542992ac4f382d2,13,Winner (band),0.4279673397541046
5abd94525542992ac4f382d2,14,Spellbound (TVXQ album),0.42598721385002136
5abd94525542992ac4f382d2,15,Something (TVXQ song),0.4147396683692932
5abd94525542992ac4f382d2,16,Every End of the Day,0.40040963888168335
5abd94525542992ac4f382d2,17,Søndagsbarn,0.39931705594062805
5abd94525542992ac4f382d2,18,Catch Me (album),0.39133453369140625
5abd94525542992ac4f382d2,19,Graduation (album),0.38735559582710266
5abd94525542992ac4f382d2,20,Hip Hop Since 1978,0.38585835695266724
5abd94525542992ac4f382d2,21,1984 South Asian Games,0.38223734498023987
5abd94525542992ac4f382d2,22,SF9 (band),0.37134984135627747
5abd94525542992ac4f382d2,23,The Journey (Immature album),0.370227187871933
5abd94525542992ac4f382d2,24,Live World Tour: Catch Me in Seoul,0.3690864145755768
5abd94525542992ac4f382d2,25,Supagroup,0.3615909814834595
5abd94525542992ac4f382d2,26,The Smalls,0.3516475260257721
5abd94525542992ac4f382d2,27,The Naked Brothers Band (album),0.35127294063568115
5abd94525542992ac4f382d2,28,The Beach Boys,0.34761273860931396
5abd94525542992ac4f382d2,29,Levolution (album),0.3405454158782959
5abd94525542992ac4f382d2,30,Something for the Rest of Us,0.33995941281318665
5abd94525542992ac4f382d2,31,Under the Blue Moon,0.3350154757499695
5abd94525542992ac4f382d2,32,Catch Me (TVXQ song),0.33498117327690125
5abd94525542992ac4f382d2,33,Changmin,0.33320143818855286
5abd94525542992ac4f382d2,34,American Beauty/American Psycho Tour,0.33290895819664
5abd94525542992ac4f382d2,35,Join Hands,0.3295028507709503
5abd94525542992ac4f382d2,36,Encore (Eminem album),0.3293763995170593
5abd94525542992ac4f382d2,37,Namsung electronics,0.32795923948287964
5abd94525542992ac4f382d2,38,Omarion,0.32762610912323
5abd94525542992ac4f382d2,39,Fireflight,0.325380802154541
5abd94525542992ac4f382d2,40,"Chrome, Smoke &amp; BBQ",0.32474058866500854
5abd94525542992ac4f382d2,41,Waiting for the Rest of It,0.32312506437301636
5abd94525542992ac4f382d2,42,B Boy (song),0.3211188316345215
5abd94525542992ac4f382d2,43,The Kids Aren't Alright (Fall Out Boy song),0.3199656307697296
5abd94525542992ac4f382d2,44,Live at Winterland 1978 (Avengers album),0.3199113607406616
5abd94525542992ac4f382d2,45,Chris Hanzsek,0.31898033618927
5abd94525542992ac4f382d2,46,Operation Mojo,0.31768903136253357
5abd94525542992ac4f382d2,47,The Muggs,0.3144497871398926
5abd94525542992ac4f382d2,48,In Death Reborn,0.31405603885650635
5abd94525542992ac4f382d2,49,Booty Luv,0.3130858540534973
5abd94525542992ac4f382d2,50,Ostava,0.31294652819633484
5a85b2d95542997b5ce40028,1,Eenasul Fateh,0.523998498916626
5a85b2d95542997b5ce40028,2,Claudio Fernández-Aráoz,0.47907915711402893
5a85b2d95542997b5ce40028,3,Management consulting,0.39753809571266174
5a85b2d95542997b5ce40028,4,Darrell Crate,0.3812094032764435
5a85b2d95542997b5ce40028,5,Sean Healey,0.36122429370880127
5a85b2d95542997b5ce40028,6,Eduardo Portela,0.35164445638656616
5a85b2d95542997b5ce40028,7,Raimund Marasigan,0.3483377993106842
5a85b2d95542997b5ce40028,8,Bordan Tkachuk,0.34163686633110046
5a85b2d95542997b5ce40028,9,Alistair Grant,0.341263085603714
5a85b2d95542997b5ce40028,10,Jeffrey Stanley,0.34090253710746765
5a85b2d95542997b5ce40028,11,Antoine Quinquet,0.33608803153038025
5a85b2d95542997b5ce40028,12,Jonathan Michael Ansell,0.3344009816646576
5a85b2d95542997b5ce40028,13,Dana Shires,0.3326491415500641
5a85b2d95542997b5ce40028,14,Ian Harland,0.32825571298599243
5a85b2d95542997b5ce40028,15,Fazle Hasan Abed,0.32716554403305054
5a85b2d95542997b5ce40028,16,Egon Zehnder,0.32457226514816284
5a85b2d95542997b5ce40028,17,Pamela Gilbert,0.32409608364105225
5a85b2d95542997b5ce40028,18,Peter Torry,0.3234178125858307
5a85b2d95542997b5ce40028,19,E. J. Carroll,0.31933313608169556
5a85b2d95542997b5ce40028,20,Hyrum W. Smith,0.31886088848114014
5a85b2d95542997b5ce40028,21,Keith Bilbrey,0.3182598948478699
5a85b2d95542997b5ce40028,22,ELDee,0.3162936866283417
5a85b2d95542997b5ce40028,23,Keith Bostic,0.3149849474430084
5a85b2d95542997b5ce40028,24,Music Maker (label),0.31422439217567444
5a85b2d95542997b5ce40028,25,Franz Josef Och,0.3127785623073578
5a85b2d95542997b5ce40028,26,Avenue Capital Group,0.31130069494247437
5a85b2d95542997b5ce40028,27,George Abbott,0.31088322401046753
5a85b2d95542997b5ce40028,28,Liam Cosgrave,0.3106502294540405
5a85b2d95542997b5ce40028,29,Daryl Hall,0.30935361981391907
5a85b2d95542997b5ce40028,30,Amaruk Kayshapanta,0.30614161491394043
5a85b2d95542997b5ce40028,31,Roy Roman,0.306085467338562
5a85b2d95542997b5ce40028,32,Ottavio Alessi,0.3051300346851349
5a85b2d95542997b5ce40028,33,Leader of Fine Gael,0.3046998977661133
5a85b2d95542997b5ce40028,34,W. Morgan Petty,0.30427274107933044
5a85b2d95542997b5ce40028,35,Owsley Stanley,0.3036291003227234
5a85b2d95542997b5ce40028,36,Joby Talbot,0.30336233973503113
5a85b2d95542997b5ce40028,37,Wes McKinney,0.30208486318588257
5a85b2d95542997b5ce40028,38,Semyon Aranovich,0.3020642399787903
5a85b2d95542997b5ce40028,39,James Alcock,0.3004884123802185
5a85b2d95542997b5ce40028,40,Mark Whitacre,0.29886603355407715
5a85b2d95542997b5ce40028,41,Isaak Hassler,0.29731935262680054
5a85b2d95542997b5ce40028,42,Vance Powell,0.2965511679649353
5a85b2d95542997b5ce40028,43,Araby Lockhart,0.2962157428264618
5a85b2d95542997b5ce40028,44,Pat Robertson,0.2951914370059967
5a85b2d95542997b5ce40028,45,Mona Scott-Young,0.2940618097782135
5a85b2d95542997b5ce40028,46,Andrew Jaspan,0.29324546456336975
5a85b2d95542997b5ce40028,47,Herbert S. Lewis,0.29305300116539
5a85b2d95542997b5ce40028,48,John Waters,0.2927854061126709
5a85b2d95542997b5ce40028,49,John Bruton,0.2919326722621918
5a85b2d95542997b5ce40028,50,Gerry Marsden,0.29164260625839233
5a87ab905542996e4f3088c1,1,Lewiston Maineiacs,0.5846797823905945
5a87ab905542996e4f3088c1,2,Dwyer Arena,0.5009253621101379
5a87ab905542996e4f3088c1,3,Portland State Vikings football under Jerry Glanville,0.4818600118160248
5a87ab905542996e4f3088c1,4,Androscoggin Bank Colisée,0.44815102219581604
5a87ab905542996e4f3088c1,5,Children's Mercy Park,0.424146831035614
5a87ab905542996e4f3088c1,6,Shawnee Mission District Stadium,0.40103960037231445
5a87ab905542996e4f3088c1,7,2008 Kansas City Wizards season,0.3952344059944153
5a87ab905542996e4f3088c1,8,CommunityAmerica Ballpark,0.38899680972099304
5a87ab905542996e4f3088c1,9,Case Gym,0.3881034255027771
5a87ab905542996e4f3088c1,10,2006–07 QMJHL season,0.38240528106689453
5a87ab905542996e4f3088c1,11,Billings Bulls,0.3798401951789856
5a87ab905542996e4f3088c1,12,Robins Center,0.3711349070072174
5a87ab905542996e4f3088c1,13,2015–16 Vermont Catamounts men's basketball team,0.3599015772342682
5a87ab905542996e4f3088c1,14,Centro de Congresos Queretaro,0.35941171646118164
5a87ab905542996e4f3088c1,15,2016–17 Vermont Catamounts men's basketball team,0.3505781590938568
5a87ab905542996e4f3088c1,16,Ryman Auditorium,0.34690558910369873
5a87ab905542996e4f3088c1,17,Vermont Catamounts men's ice hockey,0.3445672392845154
5a87ab905542996e4f3088c1,18,Darling's Waterfront Pavilion,0.34267762303352356
5a87ab905542996e4f3088c1,19,Hey Pa! There's a Goat on the Roof,0.340170681476593
5a87ab905542996e4f3088c1,20,2013–14 Vermont Catamounts men's basketball team,0.3366505205631256
5a87ab905542996e4f3088c1,21,2012–13 Vermont Catamounts men's basketball team,0.3329390287399292
5a87ab905542996e4f3088c1,22,Maxine's Tap Room,0.3321132957935333
5a87ab905542996e4f3088c1,23,2010–11 Vermont Catamounts men's basketball team,0.32592451572418213
5a87ab905542996e4f3088c1,24,2012 Ms. Olympia,0.32577651739120483
5a87ab905542996e4f3088c1,25,1983 Volvo International – Doubles,0.3257237672805786
5a87ab905542996e4f3088c1,26,2011–12 Vermont Catamounts men's basketball team,0.3244893252849579
5a87ab905542996e4f3088c1,27,60th National Hockey League All-Star Game,0.3241749405860901
5a87ab905542996e4f3088c1,28,2011 Ms. Olympia,0.3184649646282196
