retrieval_run_id,method,setting,example_id,rank,title,score
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,27,Hammerjack's,0.36601349711418152
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,28,A41 road,0.36352783441543579
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,29,Ragbi Klub Mornar Bar,0.36150142550468445
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,30,Pinewood Studios,0.35968980193138123
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,31,2007–08 Wigan Athletic F.C. season,0.35515660047531128
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,32,"Eccles, Greater Manchester",0.35454249382019043
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,33,National League South,0.35142219066619873
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,34,Aquinas Old Collegians Football Club,0.35135447978973389
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,35,"Wyman Park, Baltimore",0.35111960768699646
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,36,Portstewart F.C.,0.35058382153511047
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,37,Glanford Park,0.34978467226028442
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,38,Finchampstead,0.34969305992126465
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,39,David Beckham Academy,0.34855574369430542
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,40,Dukenfield Hall,0.34689879417419434
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,41,1979–80 Wigan Athletic F.C. season,0.34672734141349792
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,42,Eugene Cross Park,0.34655293822288513
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,43,Scottish Borders,0.3423665463924408
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,44,Hutton Castle,0.33981850743293762
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,45,Haripur Barabari,0.33581790328025818
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,46,Donegal Celtic F.C.,0.3343004584312439
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,47,Eccles Interchange,0.33417069911956787
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,48,One Marina Boulevard,0.33372259140014648
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,49,Lothian and Borders,0.33191746473312378
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713a5a5542994082a3e6a9,50,"The Gatehouse, Monmouth",0.33057650923728943
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,1,Alvaro Mexia,0.76047921180725098
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,2,Amaruk Kayshapanta,0.43525663018226624
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,3,Mascogos,0.40197101235389709
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,4,Tecumseh,0.37037676572799683
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,5,Fernando Tapias Stahelin,0.36574134230613708
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,6,Americo-Liberians,0.36181563138961792
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,7,Edict of Amboise,0.3524547815322876
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,8,Enrique Grau,0.35043662786483765
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,9,Edwin L. Mechem,0.34824466705322266
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,10,Sergio Pérez,0.34570807218551636
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,11,Military history of Mexico,0.34384486079216003
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,12,Timbiriche VIII &amp; IX,0.34259968996047974
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,13,Tenskwatawa,0.33756133913993835
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,14,"Marquinhos (footballer, born June 1989)",0.31995376944541931
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,15,Concho Indian Boarding School,0.3163524866104126
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,16,Battle of Tippecanoe,0.31498345732688904
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,17,Battle of Manila (1574),0.31497436761856079
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,18,Dicen que soy mujeriego,0.31362774968147278
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,19,Pingpu peoples,0.30905759334564209
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,20,Indigenous peoples of Florida,0.30591067671775818
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,21,Black Seminoles,0.3006928563117981
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,22,Elizabeth Martínez,0.30040997266769409
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,23,Seminole,0.3000408411026001
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,24,Tippecanoe order of battle,0.29999670386314392
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,25,Tecumseh's Confederacy,0.29907715320587158
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,26,Carlos Rendón Zipagauta,0.29132059216499329
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,27,Sebastián Mantilla,0.29119697213172913
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,28,José María Gironella,0.28835532069206238
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,29,Mexican Mafia,0.28203961253166199
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,30,Janine Gutierrez,0.28105995059013367
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,31,Maratha Navy,0.27918410301208496
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,32,Diplomatic mission,0.27847638726234436
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,33,Eleonora Pedron,0.276590496301651
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,34,Rosario Naimo,0.27184432744979858
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,35,Treaty of Addis Ababa,0.26865673065185547
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,36,Formula One drivers from Mexico,0.26047751307487488
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,37,Enrique Carreras,0.26016461849212646
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,38,Masami Tsuchiya,0.25921520590782166
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,39,Seminole music,0.25916796922683716
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,40,Church of the Guanche People,0.25741109251976013
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,41,Interamerican Scout Jamboree,0.25682860612869263
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,42,History of the Cleveland Indians,0.25665876269340515
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,43,Second Anglo-Afghan War,0.25607404112815857
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,44,Murree rebellion of 1857,0.25495079159736633
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,45,Kasi (Pashtun tribe),0.25408893823623657
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,46,Dirás que estoy loco,0.25317782163619995
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,47,Calcedonio Di Pisa,0.25190842151641846
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,48,Seminole Nation of Oklahoma,0.25004380941390991
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,49,Thomas Hylland Eriksen,0.24916531145572662
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a713ea95542994082a3e6e4,50,Maratha emperors,0.24850912392139435
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7166395542994082a3e814,1,Kansas Song,0.76356160640716553
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7166395542994082a3e814,2,University of Kansas,0.616566002368927
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7166395542994082a3e814,3,Shawnee Mission District Stadium,0.43927246332168579
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7166395542994082a3e814,4,Truman Sports Complex,0.43903741240501404
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7166395542994082a3e814,5,Downtown Kansas City,0.43078407645225525
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7166395542994082a3e814,6,University of Missouri–Kansas City,0.43046432733535767
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7166395542994082a3e814,7,Bishop Carroll Catholic High School,0.4196372926235199
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7166395542994082a3e814,8,KOKO-FM,0.40716877579689026
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7166395542994082a3e814,9,Kansas City jazz,0.40384605526924133
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7166395542994082a3e814,10,Kapaun Mt. Carmel Catholic High School,0.40141943097114563
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7166395542994082a3e814,11,"North Kansas City, Missouri",0.4003635048866272
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7166395542994082a3e814,12,CommunityAmerica Ballpark,0.39275264739990234
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7166395542994082a3e814,13,Kansas City metropolitan area,0.38416692614555359
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7166395542994082a3e814,14,University of the Incarnate Word,0.38180467486381531
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7166395542994082a3e814,15,Arrowhead Stadium,0.36965751647949219
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7166395542994082a3e814,16,History of the Kansas City metropolitan area,0.36347085237503052
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7166395542994082a3e814,17,Kauffman Stadium,0.35971209406852722
